626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
626.000000	626.000000	626.000000	3130.000000	2504.000000	1878.000000	3756.000000	347430.000000	2504.000000	1878.000000	1252.000000	626.000000	1878.000000	2504.000000	3130.000000	3756.000000	4382.000000	3756.000000	3130.000000	2504.000000	
